GEOID,Out of Service Date,Common Name,Outage,Equipment Description,Executive Comment,outage_code,Status,External Source Note,Reason Shown to Public,Reason Shown to Public Description,Estimated Return to Service Date,Actual Return to Service Date,Reference,Source,Service Code,Date Created,Status Code,Outage Comments,Station MRN,Station ID,Complex ID,GTFS Stop ID,Division,Line,Stop Name,Borough,Daytime Routes,Structure,lat,long,North Direction Label,South Direction Label,ADA,ADA Notes,Georeference,STATE,COUNTY,TRACT,BLOCK,NAME,geometry,population_estimate,sub_pop_estimate,amb_pop_estimate,med_earn_estimate,population_moe,sub_pop_moe,amb_pop_moe,med_earn_moe,external,downtime
36047000900.0,2023-10-03 09:56:00+00:00,EL309,927715.0,ELE: EL309 - 024 - Court St - Mezz A,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-10-03 18:00:00+00:00,,ST231003.txt - 2015,External Monitoring System,EE-LNOUT,2023-10-03 10:14:00+00:00,C,As per Liftnet Galaxy Client machine is running.,24.0,24.0,620.0,R28,BMT,Broadway,Court St,Bk,R,Subway,40.6941,-73.991777,Manhattan,Bay Ridge - 95 St,0.0,,POINT (-73.991777 40.6941),36.0,047,000900,1000.0,"Census Tract 9, Kings County, New York","list(list(c(-73.993736, -73.993103, -73.992424, -73.9921, -73.990663, -73.990447, -73.990972, -73.988932, -73.989261, -73.989662, -73.990096, -73.990686, -73.992364, -73.994361, -73.993736, 40.691535, 40.692846, 40.694276, 40.694947, 40.694561, 40.693735, 40.692549, 40.692086, 40.690977, 40.690334, 40.689706, 40.689142, 40.68969, 40.690239, 40.691535)))",4687.0,1788.0,4241.0,198590.0,602.0,243.0,605.0,54280.0,False,
36047000900.0,2023-10-08 02:34:00+00:00,EL308,929702.0,ELE: EL308 - 024 - Court St - Mezz A,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-10-08 11:00:00+00:00,,ST231008.txt - 464,External Monitoring System,EE-LNOUT,2023-10-08 02:49:00+00:00,C,Found running as per S/A Rasheed #729039,24.0,24.0,620.0,R28,BMT,Broadway,Court St,Bk,R,Subway,40.6941,-73.991777,Manhattan,Bay Ridge - 95 St,0.0,,POINT (-73.991777 40.6941),36.0,047,000900,1000.0,"Census Tract 9, Kings County, New York","list(list(c(-73.993736, -73.993103, -73.992424, -73.9921, -73.990663, -73.990447, -73.990972, -73.988932, -73.989261, -73.989662, -73.990096, -73.990686, -73.992364, -73.994361, -73.993736, 40.691535, 40.692846, 40.694276, 40.694947, 40.694561, 40.693735, 40.692549, 40.692086, 40.690977, 40.690334, 40.689706, 40.689142, 40.68969, 40.690239, 40.691535)))",4687.0,1788.0,4241.0,198590.0,602.0,243.0,605.0,54280.0,False,
36047000900.0,2023-07-11 11:43:00+00:00,EL308,893743.0,ELE: EL308 - 024 - Court St - Mezz A,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-07-11 20:00:00+00:00,,ST230711.txt - 1972,External Monitoring System,EE-LNOUT,2023-07-11 12:02:00+00:00,C,As per Liftnet Galaxy Client machine is running.,24.0,24.0,620.0,R28,BMT,Broadway,Court St,Bk,R,Subway,40.6941,-73.991777,Manhattan,Bay Ridge - 95 St,0.0,,POINT (-73.991777 40.6941),36.0,047,000900,1000.0,"Census Tract 9, Kings County, New York","list(list(c(-73.993736, -73.993103, -73.992424, -73.9921, -73.990663, -73.990447, -73.990972, -73.988932, -73.989261, -73.989662, -73.990096, -73.990686, -73.992364, -73.994361, -73.993736, 40.691535, 40.692846, 40.694276, 40.694947, 40.694561, 40.693735, 40.692549, 40.692086, 40.690977, 40.690334, 40.689706, 40.689142, 40.68969, 40.690239, 40.691535)))",4687.0,1788.0,4241.0,198590.0,602.0,243.0,605.0,54280.0,False,
36047000900.0,2023-10-03 09:56:00+00:00,EL308,927714.0,ELE: EL308 - 024 - Court St - Mezz A,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-10-03 18:00:00+00:00,,ST231003.txt - 2012,External Monitoring System,EE-LNOUT,2023-10-03 10:14:00+00:00,C,As per Liftnet Galaxy Client machine is running.,24.0,24.0,620.0,R28,BMT,Broadway,Court St,Bk,R,Subway,40.6941,-73.991777,Manhattan,Bay Ridge - 95 St,0.0,,POINT (-73.991777 40.6941),36.0,047,000900,1000.0,"Census Tract 9, Kings County, New York","list(list(c(-73.993736, -73.993103, -73.992424, -73.9921, -73.990663, -73.990447, -73.990972, -73.988932, -73.989261, -73.989662, -73.990096, -73.990686, -73.992364, -73.994361, -73.993736, 40.691535, 40.692846, 40.694276, 40.694947, 40.694561, 40.693735, 40.692549, 40.692086, 40.690977, 40.690334, 40.689706, 40.689142, 40.68969, 40.690239, 40.691535)))",4687.0,1788.0,4241.0,198590.0,602.0,243.0,605.0,54280.0,False,
36047000900.0,2023-12-26 15:46:00+00:00,EL308,960189.0,ELE: EL308 - 024 - Court St - Mezz A,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-12-27 00:00:00+00:00,,ST231226.txt - 1930,External Monitoring System,EE-LNOUT,2023-12-26 15:52:00+00:00,C,"As per galaxy, machine is running",24.0,24.0,620.0,R28,BMT,Broadway,Court St,Bk,R,Subway,40.6941,-73.991777,Manhattan,Bay Ridge - 95 St,0.0,,POINT (-73.991777 40.6941),36.0,047,000900,1000.0,"Census Tract 9, Kings County, New York","list(list(c(-73.993736, -73.993103, -73.992424, -73.9921, -73.990663, -73.990447, -73.990972, -73.988932, -73.989261, -73.989662, -73.990096, -73.990686, -73.992364, -73.994361, -73.993736, 40.691535, 40.692846, 40.694276, 40.694947, 40.694561, 40.693735, 40.692549, 40.692086, 40.690977, 40.690334, 40.689706, 40.689142, 40.68969, 40.690239, 40.691535)))",4687.0,1788.0,4241.0,198590.0,602.0,243.0,605.0,54280.0,False,
36047000900.0,2023-11-30 13:01:00+00:00,EL308,949122.0,ELE: EL308 - 024 - Court St - Mezz A,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-11-30 22:00:00+00:00,,ST231130.txt - 1980,External Monitoring System,EE-LNOUT,2023-11-30 13:25:00+00:00,C,As per Liftnet Galaxy Client machine is running.,24.0,24.0,620.0,R28,BMT,Broadway,Court St,Bk,R,Subway,40.6941,-73.991777,Manhattan,Bay Ridge - 95 St,0.0,,POINT (-73.991777 40.6941),36.0,047,000900,1000.0,"Census Tract 9, Kings County, New York","list(list(c(-73.993736, -73.993103, -73.992424, -73.9921, -73.990663, -73.990447, -73.990972, -73.988932, -73.989261, -73.989662, -73.990096, -73.990686, -73.992364, -73.994361, -73.993736, 40.691535, 40.692846, 40.694276, 40.694947, 40.694561, 40.693735, 40.692549, 40.692086, 40.690977, 40.690334, 40.689706, 40.689142, 40.68969, 40.690239, 40.691535)))",4687.0,1788.0,4241.0,198590.0,602.0,243.0,605.0,54280.0,False,
36047000900.0,2023-12-01 15:23:00+00:00,EL308,949507.0,ELE: EL308 - 024 - Court St - Mezz A,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-12-02 00:00:00+00:00,,ST231201.txt - 2052,External Monitoring System,EE-LNOUT,2023-12-01 15:29:00+00:00,C,Galaxy shows machine running,24.0,24.0,620.0,R28,BMT,Broadway,Court St,Bk,R,Subway,40.6941,-73.991777,Manhattan,Bay Ridge - 95 St,0.0,,POINT (-73.991777 40.6941),36.0,047,000900,1000.0,"Census Tract 9, Kings County, New York","list(list(c(-73.993736, -73.993103, -73.992424, -73.9921, -73.990663, -73.990447, -73.990972, -73.988932, -73.989261, -73.989662, -73.990096, -73.990686, -73.992364, -73.994361, -73.993736, 40.691535, 40.692846, 40.694276, 40.694947, 40.694561, 40.693735, 40.692549, 40.692086, 40.690977, 40.690334, 40.689706, 40.689142, 40.68969, 40.690239, 40.691535)))",4687.0,1788.0,4241.0,198590.0,602.0,243.0,605.0,54280.0,False,
36047000900.0,2023-11-10 13:27:00+00:00,EL309,942075.0,ELE: EL309 - 024 - Court St - Mezz A,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-11-10 22:00:00+00:00,,ST231110.txt - 2207,External Monitoring System,EE-LNOUT,2023-11-10 13:45:00+00:00,C,Galaxy shows machine running,24.0,24.0,620.0,R28,BMT,Broadway,Court St,Bk,R,Subway,40.6941,-73.991777,Manhattan,Bay Ridge - 95 St,0.0,,POINT (-73.991777 40.6941),36.0,047,000900,1000.0,"Census Tract 9, Kings County, New York","list(list(c(-73.993736, -73.993103, -73.992424, -73.9921, -73.990663, -73.990447, -73.990972, -73.988932, -73.989261, -73.989662, -73.990096, -73.990686, -73.992364, -73.994361, -73.993736, 40.691535, 40.692846, 40.694276, 40.694947, 40.694561, 40.693735, 40.692549, 40.692086, 40.690977, 40.690334, 40.689706, 40.689142, 40.68969, 40.690239, 40.691535)))",4687.0,1788.0,4241.0,198590.0,602.0,243.0,605.0,54280.0,False,
36047000900.0,2023-10-03 13:51:00+00:00,EL309,927790.0,ELE: EL309 - 024 - Court St - Mezz A,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-10-03 22:00:00+00:00,,ST231003.txt - 3108,External Monitoring System,EE-LNOUT,2023-10-03 14:07:00+00:00,C,Running as per Galaxy client,24.0,24.0,620.0,R28,BMT,Broadway,Court St,Bk,R,Subway,40.6941,-73.991777,Manhattan,Bay Ridge - 95 St,0.0,,POINT (-73.991777 40.6941),36.0,047,000900,1000.0,"Census Tract 9, Kings County, New York","list(list(c(-73.993736, -73.993103, -73.992424, -73.9921, -73.990663, -73.990447, -73.990972, -73.988932, -73.989261, -73.989662, -73.990096, -73.990686, -73.992364, -73.994361, -73.993736, 40.691535, 40.692846, 40.694276, 40.694947, 40.694561, 40.693735, 40.692549, 40.692086, 40.690977, 40.690334, 40.689706, 40.689142, 40.68969, 40.690239, 40.691535)))",4687.0,1788.0,4241.0,198590.0,602.0,243.0,605.0,54280.0,False,
36047000900.0,2023-08-29 13:57:00+00:00,EL309,912959.0,ELE: EL309 - 024 - Court St - Mezz A,,UNI,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-08-29 22:00:00+00:00,,ST230829.txt - 2382,External Monitoring System,EE-LNOUT,2023-08-29 14:12:00+00:00,C,As per MS1 Fischetti verified this machine running reported by E&EM Qazi,24.0,24.0,620.0,R28,BMT,Broadway,Court St,Bk,R,Subway,40.6941,-73.991777,Manhattan,Bay Ridge - 95 St,0.0,,POINT (-73.991777 40.6941),36.0,047,000900,1000.0,"Census Tract 9, Kings County, New York","list(list(c(-73.993736, -73.993103, -73.992424, -73.9921, -73.990663, -73.990447, -73.990972, -73.988932, -73.989261, -73.989662, -73.990096, -73.990686, -73.992364, -73.994361, -73.993736, 40.691535, 40.692846, 40.694276, 40.694947, 40.694561, 40.693735, 40.692549, 40.692086, 40.690977, 40.690334, 40.689706, 40.689142, 40.68969, 40.690239, 40.691535)))",4687.0,1788.0,4241.0,198590.0,602.0,243.0,605.0,54280.0,False,
36047000900.0,2023-11-30 13:01:00+00:00,EL309,949123.0,ELE: EL309 - 024 - Court St - Mezz A,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-11-30 22:00:00+00:00,,ST231130.txt - 1983,External Monitoring System,EE-LNOUT,2023-11-30 13:25:00+00:00,C,As per Liftnet Galaxy Client machine is running.,24.0,24.0,620.0,R28,BMT,Broadway,Court St,Bk,R,Subway,40.6941,-73.991777,Manhattan,Bay Ridge - 95 St,0.0,,POINT (-73.991777 40.6941),36.0,047,000900,1000.0,"Census Tract 9, Kings County, New York","list(list(c(-73.993736, -73.993103, -73.992424, -73.9921, -73.990663, -73.990447, -73.990972, -73.988932, -73.989261, -73.989662, -73.990096, -73.990686, -73.992364, -73.994361, -73.993736, 40.691535, 40.692846, 40.694276, 40.694947, 40.694561, 40.693735, 40.692549, 40.692086, 40.690977, 40.690334, 40.689706, 40.689142, 40.68969, 40.690239, 40.691535)))",4687.0,1788.0,4241.0,198590.0,602.0,243.0,605.0,54280.0,False,
36047000900.0,2023-12-07 16:19:00+00:00,EL309,951726.0,ELE: EL309 - 024 - Court St - Mezz A,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-12-08 01:00:00+00:00,,ST231207.txt - 2816,External Monitoring System,EE-LNOUT,2023-12-07 16:28:00+00:00,C,Galaxy shows machine is running,24.0,24.0,620.0,R28,BMT,Broadway,Court St,Bk,R,Subway,40.6941,-73.991777,Manhattan,Bay Ridge - 95 St,0.0,,POINT (-73.991777 40.6941),36.0,047,000900,1000.0,"Census Tract 9, Kings County, New York","list(list(c(-73.993736, -73.993103, -73.992424, -73.9921, -73.990663, -73.990447, -73.990972, -73.988932, -73.989261, -73.989662, -73.990096, -73.990686, -73.992364, -73.994361, -73.993736, 40.691535, 40.692846, 40.694276, 40.694947, 40.694561, 40.693735, 40.692549, 40.692086, 40.690977, 40.690334, 40.689706, 40.689142, 40.68969, 40.690239, 40.691535)))",4687.0,1788.0,4241.0,198590.0,602.0,243.0,605.0,54280.0,False,
36047000900.0,2023-09-25 15:40:00+00:00,EL308,924389.0,ELE: EL308 - 024 - Court St - Mezz A,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-09-26 00:00:00+00:00,,ST230925.txt - 2484,External Monitoring System,EE-LNOUT,2023-09-25 15:54:00+00:00,C,As per liftnet machine is found running,24.0,24.0,620.0,R28,BMT,Broadway,Court St,Bk,R,Subway,40.6941,-73.991777,Manhattan,Bay Ridge - 95 St,0.0,,POINT (-73.991777 40.6941),36.0,047,000900,1000.0,"Census Tract 9, Kings County, New York","list(list(c(-73.993736, -73.993103, -73.992424, -73.9921, -73.990663, -73.990447, -73.990972, -73.988932, -73.989261, -73.989662, -73.990096, -73.990686, -73.992364, -73.994361, -73.993736, 40.691535, 40.692846, 40.694276, 40.694947, 40.694561, 40.693735, 40.692549, 40.692086, 40.690977, 40.690334, 40.689706, 40.689142, 40.68969, 40.690239, 40.691535)))",4687.0,1788.0,4241.0,198590.0,602.0,243.0,605.0,54280.0,False,
36047001100.0,2023-10-18 17:09:00+00:00,EL706,933630.0,ELE: EL706 - 174 - Jay St-Metro Tech - Outside Area,,FR,Cancelled,DOOR CLOSING / TOP DOOR LOCK FAILURE,UNDERINVESTG,Under Investigation,2023-10-19 02:00:00+00:00,,ST231018.txt - 3574,External Monitoring System,EE-LNOUT,2023-10-18 17:22:00+00:00,C,Machine is running as per Liftnet,174.0,174.0,636.0,A41,IND,8th Av - Fulton St,Jay St-MetroTech,Bk,A C F,Subway,40.692338,-73.987342,Manhattan,Euclid - Lefferts - Rockaways - Coney Island,1.0,,POINT (-73.987342 40.692338),36.0,047,001100,1001.0,"Census Tract 11, Kings County, New York","list(list(c(-73.990447, -73.990663, -73.990746, -73.990092, -73.987162, -73.985143, -73.985363, -73.987348, -73.988932, -73.990972, -73.990447, 40.693735, 40.694561, 40.695034, 40.695074, 40.694961, 40.694885, 40.690667, 40.691458, 40.692086, 40.692549, 40.693735)))",1508.0,670.0,1414.0,154167.0,254.0,111.0,197.0,34801.0,False,
36047001100.0,2023-02-06 09:18:00+00:00,EL709,805806.0,ELE: EL709 - 025 - Jay St-MetroTech - Island Plat,,FR,Cancelled,DOOR CLOSING / TOP DOOR LOCK FAILURE,UNDERINVESTG,Under Investigation,2023-02-06 18:00:00+00:00,,ST230206.txt - 1130,External Monitoring System,EE-LNOUT,2023-02-06 09:27:00+00:00,C,As per Liftnet Galaxy Client machine is running.,25.0,25.0,636.0,R29,BMT,Broadway,Jay St-MetroTech,Bk,R,Subway,40.69218,-73.985942,Manhattan,Bay Ridge - 95 St,1.0,,POINT (-73.985942 40.69218),36.0,047,001100,1011.0,"Census Tract 11, Kings County, New York","list(list(c(-73.990447, -73.990663, -73.990746, -73.990092, -73.987162, -73.985143, -73.985363, -73.987348, -73.988932, -73.990972, -73.990447, 40.693735, 40.694561, 40.695034, 40.695074, 40.694961, 40.694885, 40.690667, 40.691458, 40.692086, 40.692549, 40.693735)))",1508.0,670.0,1414.0,154167.0,254.0,111.0,197.0,34801.0,False,
36047001100.0,2023-05-04 14:52:00+00:00,EL708,844311.0,ELE: EL708 - 174 - Jay St-Metro Tech - Brooklyn Bound Plat,,FR,Cancelled,TOP DOOR LOCK CLIPPED,UNDERINVESTG,Under Investigation,2023-05-04 23:00:00+00:00,,ST230504.txt - 2532,External Monitoring System,EE-LNOUT,2023-05-04 15:09:00+00:00,C,AS per Lift Net Legacy Server Elevator is running,174.0,174.0,636.0,A41,IND,8th Av - Fulton St,Jay St-MetroTech,Bk,A C F,Subway,40.692338,-73.987342,Manhattan,Euclid - Lefferts - Rockaways - Coney Island,1.0,,POINT (-73.987342 40.692338),36.0,047,001100,1001.0,"Census Tract 11, Kings County, New York","list(list(c(-73.990447, -73.990663, -73.990746, -73.990092, -73.987162, -73.985143, -73.985363, -73.987348, -73.988932, -73.990972, -73.990447, 40.693735, 40.694561, 40.695034, 40.695074, 40.694961, 40.694885, 40.690667, 40.691458, 40.692086, 40.692549, 40.693735)))",1508.0,670.0,1414.0,154167.0,254.0,111.0,197.0,34801.0,False,
36047001100.0,2023-01-15 11:20:00+00:00,EL709,796779.0,ELE: EL709 - 025 - Jay St-MetroTech - Island Plat,,FR,Cancelled,DOOR CLOSING/REAR POS MONITOR FAILURE,UNDERINVESTG,Under Investigation,2023-01-15 20:00:00+00:00,,ST230115.txt - 996,External Monitoring System,EE-LNOUT,2023-01-15 11:28:00+00:00,C,"As per Liftnet machine is running.

",25.0,25.0,636.0,R29,BMT,Broadway,Jay St-MetroTech,Bk,R,Subway,40.69218,-73.985942,Manhattan,Bay Ridge - 95 St,1.0,,POINT (-73.985942 40.69218),36.0,047,001100,1011.0,"Census Tract 11, Kings County, New York","list(list(c(-73.990447, -73.990663, -73.990746, -73.990092, -73.987162, -73.985143, -73.985363, -73.987348, -73.988932, -73.990972, -73.990447, 40.693735, 40.694561, 40.695034, 40.695074, 40.694961, 40.694885, 40.690667, 40.691458, 40.692086, 40.692549, 40.693735)))",1508.0,670.0,1414.0,154167.0,254.0,111.0,197.0,34801.0,False,
36047001100.0,2023-01-20 22:19:00+00:00,EL706,799075.0,ELE: EL706 - 174 - Jay St-Metro Tech - Outside Area,,FR,Cancelled,TOP DOOR LOCK CLIPPED,UNDERINVESTG,Under Investigation,2023-01-21 07:00:00+00:00,,ST230120.txt - 2403,External Monitoring System,EE-LNOUT,2023-01-20 22:33:00+00:00,C,As per Legacy Server Elevator is running.,174.0,174.0,636.0,A41,IND,8th Av - Fulton St,Jay St-MetroTech,Bk,A C F,Subway,40.692338,-73.987342,Manhattan,Euclid - Lefferts - Rockaways - Coney Island,1.0,,POINT (-73.987342 40.692338),36.0,047,001100,1001.0,"Census Tract 11, Kings County, New York","list(list(c(-73.990447, -73.990663, -73.990746, -73.990092, -73.987162, -73.985143, -73.985363, -73.987348, -73.988932, -73.990972, -73.990447, 40.693735, 40.694561, 40.695034, 40.695074, 40.694961, 40.694885, 40.690667, 40.691458, 40.692086, 40.692549, 40.693735)))",1508.0,670.0,1414.0,154167.0,254.0,111.0,197.0,34801.0,False,
36047001100.0,2023-03-28 11:44:00+00:00,EL318,826152.0,ELE: EL318 - 335 - Borough Hall - Lower Plat,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-03-28 20:00:00+00:00,,ST230328.txt - 2093,External Monitoring System,EE-LNOUT,2023-03-28 11:55:00+00:00,C,"***This is a repeat fault. Currently LIFTNET Support (Merrill Heddy) has the legacy server and this elevator has been found running previously***


[E&EM Terehovs E&EH Pierre-Louis arrived at 11:15. Found elevator running on arrival. Visually inspected, Cleaned sills and wipe safety edge, and test run. BIS 11:35.]",335.0,335.0,620.0,232,IRT,Clark St,Borough Hall,Bk,2 3,Subway,40.693219,-73.989998,Manhattan,Flatbush - New Lots,1.0,,POINT (-73.989998 40.693219),36.0,047,001100,1003.0,"Census Tract 11, Kings County, New York","list(list(c(-73.990447, -73.990663, -73.990746, -73.990092, -73.987162, -73.985143, -73.985363, -73.987348, -73.988932, -73.990972, -73.990447, 40.693735, 40.694561, 40.695034, 40.695074, 40.694961, 40.694885, 40.690667, 40.691458, 40.692086, 40.692549, 40.693735)))",1508.0,670.0,1414.0,154167.0,254.0,111.0,197.0,34801.0,False,
36047001100.0,2023-01-04 16:34:00+00:00,EL706,792634.0,ELE: EL706 - 174 - Jay St-Metro Tech - Outside Area,,FR,Cancelled,DOOR CLOSING / BOTTOM DOOR LOCK FAILURE,UNDERINVESTG,Under Investigation,2023-01-05 01:00:00+00:00,,ST230104.txt - 2052,External Monitoring System,EE-LNOUT,2023-01-04 16:53:00+00:00,C,As Per Legacy Server Elevator is running,174.0,174.0,636.0,A41,IND,8th Av - Fulton St,Jay St-MetroTech,Bk,A C F,Subway,40.692338,-73.987342,Manhattan,Euclid - Lefferts - Rockaways - Coney Island,1.0,,POINT (-73.987342 40.692338),36.0,047,001100,1001.0,"Census Tract 11, Kings County, New York","list(list(c(-73.990447, -73.990663, -73.990746, -73.990092, -73.987162, -73.985143, -73.985363, -73.987348, -73.988932, -73.990972, -73.990447, 40.693735, 40.694561, 40.695034, 40.695074, 40.694961, 40.694885, 40.690667, 40.691458, 40.692086, 40.692549, 40.693735)))",1508.0,670.0,1414.0,154167.0,254.0,111.0,197.0,34801.0,False,
36047001100.0,2023-03-13 21:53:00+00:00,EL706,819184.0,ELE: EL706 - 174 - Jay St-Metro Tech - Outside Area,,UNI,Cancelled,TOP DOOR LOCK CLIPPED,UNDERINVESTG,Under Investigation,2023-03-14 06:00:00+00:00,,ST230313.txt - 2469,External Monitoring System,EE-LNOUT,2023-03-13 22:05:00+00:00,C,Asper Liftnet machine is running.,174.0,174.0,636.0,A41,IND,8th Av - Fulton St,Jay St-MetroTech,Bk,A C F,Subway,40.692338,-73.987342,Manhattan,Euclid - Lefferts - Rockaways - Coney Island,1.0,,POINT (-73.987342 40.692338),36.0,047,001100,1001.0,"Census Tract 11, Kings County, New York","list(list(c(-73.990447, -73.990663, -73.990746, -73.990092, -73.987162, -73.985143, -73.985363, -73.987348, -73.988932, -73.990972, -73.990447, 40.693735, 40.694561, 40.695034, 40.695074, 40.694961, 40.694885, 40.690667, 40.691458, 40.692086, 40.692549, 40.693735)))",1508.0,670.0,1414.0,154167.0,254.0,111.0,197.0,34801.0,False,
36047001100.0,2023-04-23 08:36:00+00:00,EL706,835793.0,ELE: EL706 - 174 - Jay St-Metro Tech - Outside Area,,FR,Cancelled,TOP DOOR LOCK CLIPPED,REPAIR,Repair,2023-04-23 17:00:00+00:00,,ST230423.txt - 757,External Monitoring System,EE-LNOUT,2023-04-23 08:50:00+00:00,C,Notified MS1 Wang. No work order create at this time. MS1 Wang report elevator is running.,174.0,174.0,636.0,A41,IND,8th Av - Fulton St,Jay St-MetroTech,Bk,A C F,Subway,40.692338,-73.987342,Manhattan,Euclid - Lefferts - Rockaways - Coney Island,1.0,,POINT (-73.987342 40.692338),36.0,047,001100,1001.0,"Census Tract 11, Kings County, New York","list(list(c(-73.990447, -73.990663, -73.990746, -73.990092, -73.987162, -73.985143, -73.985363, -73.987348, -73.988932, -73.990972, -73.990447, 40.693735, 40.694561, 40.695034, 40.695074, 40.694961, 40.694885, 40.690667, 40.691458, 40.692086, 40.692549, 40.693735)))",1508.0,670.0,1414.0,154167.0,254.0,111.0,197.0,34801.0,False,
36047001100.0,2023-01-13 11:13:00+00:00,EL707,796110.0,ELE: EL707 - 174 - Jay St-Metro Tech - Manhattan Bound Plat,,UNI,Cancelled,DOOR OPENING / FRONT OPEN LIMIT FAILURE,UNDERINVESTG,Under Investigation,2023-01-13 20:00:00+00:00,,ST230113.txt - 1121,External Monitoring System,EE-LNOUT,2023-01-13 11:24:00+00:00,C,As per MS1 Wang elevator running,174.0,174.0,636.0,A41,IND,8th Av - Fulton St,Jay St-MetroTech,Bk,A C F,Subway,40.692338,-73.987342,Manhattan,Euclid - Lefferts - Rockaways - Coney Island,1.0,,POINT (-73.987342 40.692338),36.0,047,001100,1001.0,"Census Tract 11, Kings County, New York","list(list(c(-73.990447, -73.990663, -73.990746, -73.990092, -73.987162, -73.985143, -73.985363, -73.987348, -73.988932, -73.990972, -73.990447, 40.693735, 40.694561, 40.695034, 40.695074, 40.694961, 40.694885, 40.690667, 40.691458, 40.692086, 40.692549, 40.693735)))",1508.0,670.0,1414.0,154167.0,254.0,111.0,197.0,34801.0,False,
